id	total_listens
QvoHpDeaRyzVJdh1	9745
QvwMORsxRAZGi8CW	1695
QwHdkgCRshgnIC3W	636
QwNss6GGYg1RBJm9	3304
QwZihO318oJPWckQ	2377
QyHZeQA8UhZ0zT07	12635
QyefqtHAJ3HU9vBZ	1097
QzIpVi163R76dQuq	10134
R0kjvPkfpzkRCdE1	4704
R299Ek2s6duUufTp	685
R3grCbCPRvoR8HQk	3393
R4Tt2h6Qd23y7eRE	3299
R4WNiaWidjO9Tb4M	35584
R4pWohpf8CTNL1Ml	3040
R4sm1zJ8iX6ybmRE	170
R6FGK1V5V450mBRN	1414
R85qL99EHVXBso6T	2942
R8Ko2XZ3km0vqLxU	10704
R8NkOOGL29kp50Xj	1424
R8UVAYKr0NGsjuKV	1034
R8cYHZwEWw0zdGDO	8629
R97YjDivI6ZdnITw	306
R9ove8iUd4kTefAc	1134
RBHk1AwxQPImmEZp	9122
RBel2WHKJHRhFRRd	2741
RBganCZTcS9wOc96	5085
RBidUDMNqlLZmBFS	1404
RC9U77pJ8VEnsMRx	3415
RCEtPqtfCg0R4aMB	2613
RCFjot7dIp659BnW	1947
RCwOjMdsN5YsunHt	14090
REibdfIo5AYBPuiM	766
RFps10FD0sqdZeDI	300
RGpphp84Jsn8R9Y6	2241
RJ64dpUwQJwRqzJ2	10361
RJKvO3PTprwR4PIZ	5081
RK4xxzzuWIpgn88M	1223
RKXwxOZcuKwIApvj	8049
RLUJ1orxc3IKIsVs	1127
RM1wvitoLevqn9NQ	909
RMbq7XtxkfKRZQNd	877
ROV1EEmjoRmLETKB	158
ROm2Vv0rig9S5d6E	8647
RRZEwA4gez2F70f7	4559
RS5GXukYQTS6hFJP	2344
RST57JJzLeQ1Vx73	59416
RTFplkV5nN6rVigA	755
RTPlj6FFNw1k5dIA	7584
RTwTcvhUG5Sq2YcU	8815
RU0dAbzHOqzlw439	7810
RYxpGRtCJtRhZ3pz	4852
RZFAxeTNHDjiqDDk	7534
Raj00rC9sWbeCSUI	3000
Rc4KEfkSZvLtQeFl	2487
RcLcEmntMhrMu1be	21533
RcOEUo7Nkj3CIPbF	13976
RcSdNuAM3wY29IM6	831
RcfV7e2UWruEdhUw	15845
RdGF9m3dpKiY9VMz	73
ReiFJzmUU7fazThi	34320
RfSwvrBF17pERMoY	5906
RfpWgNConAz420aT	25881
RfrdBsoQJev3MLVP	148
RgCF2jsQHaEOoTL3	1571
RgSDpKUWIT5DQnaV	1602
RgceqxQ689NQ9pbt	1027
RgsYywFTkKi4nKrg	4262
RgvusdVQ8Ck7EpVd	1046
Rhat7DDYZUqxqozJ	6642
RjDXpIx8IgwDj04i	8288
Rjop8rDOyRz1qUiI	9278
Rk6tTYqOnu0Slx35	1793
Rk98owGwi1U9qwEc	470
RkApi0k0DzshCJif	3380
RkBnN7Lo6koMlvYt	161
Rkw8keXwHGucirp4	344
Rl24CbLva1lNYItP	19767
RmkwkCwdu5013Awo	4957
Rn0Q8MNVQitIrfhn	59
RqoJXb4REjT04D19	3276
RrFpXC0QGY9egPYo	2288
RrPVUX9k4PU530wB	632
RrbEwPmaeF9IsC5O	2668
RsiwiTW62iwRIfFv	7735
RsnRESfSpwUc2Bag	3750
RtWurUTzvX0fPkvn	2084
RuWAq8Rt156PCkIL	141
RvX3idQUkWxSLQ5S	3340
Rxc9mqqAkcWf5PZW	948
RyGp68NuULzyx3lt	2275
RzXzJEREmADsh0HZ	2910
RzdQajerTpHMlzAN	1342
S0LiVPKgj3AdOgiu	1621
S0c7KfqIaCtxG1rb	5150
S2VATca1Ruc8waTz	1568
S2YyJnpjJnGTQQx4	21648
S2zUefe3rhSEbpVr	6994
S3NdaHmajGD5XcMf	2148
S4GOfsD15eue5gzF	561
S5RpokMK3TReDSDt	4539
S7a3IXLtT9oHsDcw	2529
S90pj3JMf1xtdODU	21337
S9UczEevYYv8o0x7	17072
S9nRdLI9yIk2fBLm	1433
S9ppCfJiyWLpqDpD	1858
S9zSxVs1aNNR8ZHD	1066
SAPz9OEwamMR5ZQf	418
SBmy9TZnvg6xipbp	975
SEKWAadQkV8v3i49	7406
SEgkWiiw2sUChgqt	3165
SFZc6kPsMFuEOMnW	9713
SGY1zM5vXy6T4rdB	72783
SIRtCArvP3dNyqLp	1146
SJZTstFdLSYvbRAi	2414
SKNfHOjz6hZGySM3	12950
SKegtFT0ilQrnLAy	3391
SKuH7zf6lmcFpsVs	5319
SLyVSaQCQFCAM5Pv	1200
SM7f1GFFB4NKAAoK	1858
SMeF0FUIbCmKL9Ew	7235
SNruiLQdBF8F9HJR	506
SOdH3JD7rBCOz06G	3917
SPJUhnuHgTksWAtd	8111
SQ1Lgea7H5jpASWg	2855
SQm1WDe9FQRQ9W6N	888
SQpM6ugNSG8Q693U	2818
SSDnJww24KC2rwh5	1818
SScds2ShuTZGW3oI	1591
SVgaxtEFtr2hJTiJ	381
SVydxQBcTZH3k1xQ	16347
SWFIT8VKwPDk6KRn	12137
SWQZFaRQI5CxwUt7	7780
SWRaczsb1u2WmMon	1617
SWWSThoWHmW3KZDg	5098
SWtKxpxBo87gIcn3	59
SXV86yZhCwUu37kn	973
SYbGUSlh5oeTrjex	1027
SZ6tb1pt8wJulT6Q	1337
SZlmZkstlWmFSqtc	557
SapKhbn1GGlJKlWI	554
ScBnupA6I4pbJnYP	4230
ScDk0Mnbsuq0v59L	5299
SdPFrVMcpDq1PZiT	1937
SfhLKZxlRwMOmqf7	2778
Sh3b1hJv0MmibHbi	149
ShGEvdBLNTQveqPe	9788
Si2wrGw592vjFt1H	906
SiC1Oh5UMQGPRvk7	7318
SjqkxvgCWWeHRpFf	5232
SkLnqVUOpYIDluLv	23002
SkziRTjjAB7P07Ge	22999
SnFQ5VR0y8gQZYfg	1600
So9VkHvWUHr3xTko	5834
SpEVU21m8TGWQe8n	1445
SpiJRecInLIfVxUZ	13139
Sr6cMgnJq7UmdnyL	1054
Sr9QrzAZJU2niz5F	8677
SrKQlJq9cpMxmUy0	1349
StYuywoB4qpiTPRk	4928
SugxX3euhXsUymSb	2468
SvKJoJmkyetPBl3u	4193
SwDG5n8SOSgenedu	2003
SxAc4YP417HvkkMf	3320
SxIk5lAKcpxvAhfO	790
SxKXZyDP96qh9iSr	876
SxfPDWT7SU3Rf7vS	10453
Syz28kFjUS4Mo5lR	1042
SzBZuEDukwCG1Oxu	1568
SzrII3fHfO2BiKcj	2800
T0KRR5qjk9fLUeOt	3405
T1cienLIgQ0GOsoW	6915
T3K3wH4ID47TQdLy	1618
T3TLArBHKoMu3QmS	3840
T4XEwusk9mHBs2mi	15610
T6Yxa2Kkq0C4tRsf	4272
T6diERLBwUUegocx	3050
T70FquDbcA0iSy1j	3197
T7oGipaPKLyXBLsD	131
T7tL80eZh7WOSDPo	7948
T8hZaRsk5IENI4ed	1757
T9GLSza7joEC7KOY	24718
T9rskJMqlb3TDeAA	744
TAIGbt6iehFyEES0	2949
TANPHiz57WU4KiBu	3109
TAttNMXzMbGCYjIE	952
TBFYOGS3xn1Y9mjK	2631
TBH4dxkeSVvTsSnV	2100
TE6LDtcL8WPOk866	18179
TEYr2jFKqLiibyI7	755
TEcI6RqAnYgyCJ2y	12440
TIWI0qXewm8aLL31	30220
TImVLr9CfjpMTEQ7	334
TJMaNQgEywcFvuWI	2202
TRBCqPkiWfJl4nwF	16846
TRHon38wI946eyJz	426
TSaRgg8Jn20M2Ctj	3711
TTZ6nOkz6a3yO45h	18413
TXKJhRnLknZmb4El	3677
TXePExBjyIlw1DDI	4017
TYoYVKiQpzhvcatl	55392
TZ2IPg8YwxDCcyua	13438
TZFCdtzeV7yRsyBB	9457
TZFLcXUgeskqPGKU	765
TZXImBR3pqsid6UI	2608
Tcz5bRU38XM4KEHV	2847
Td4b1dkXaii0ziPp	2578
Td8bA1c5JCb9ERxr	41996
TdMEXg8TO1mKpJmg	2045
Tf2q1ltR7HsTrnTp	761
Tf3GftuXhlgjk2kY	11530
TgNMmLhzDV0sOgNe	544
Tgd6rArJj9imIA25	5162
TiKHUeumGbdpUwyA	768
TjFTEsaOKl1LThiV	372
TjodKAmQhydtoVEE	4497
TkRj5yFEV29vzLvx	29066
TlI54GriifNHuu70	258
TlJ3uClhlJBIPxVg	40102
TlKjPFntBtCfvnql	6478
TmhEi0Z91beKiZgT	34862
TnDbCfYqdBuEN1h2	2672
To7DFpuChJUmGgZQ	1011
ToGEr6hcY8W5l5bG	3032
ToaLuvnTCNkmxTRB	185
Tq1c4oueGRcbtS6w	2154
TqKQlYHsG5EJsxj2	1558
TqfQLJGD3ycda4Wx	10352
TraiwzgD5wiMUYRb	395
TrbEBY6l3wrdPPAy	50777
Tt2zZfL8oZDkkRJm	4675
TtQFvHNCmJe9ldjA	1131
TtdLmeyA79MAiy2g	669
TtqrGsIIUslqBlPj	1008
TvRLxhuWZxHNQr4Q	3291
Tvum0hngmyHoIJjN	1559
TvyK48kBK3S8XOXD	7200
TwiQFNuKVjHQ27ou	248
TwtFpQa2IRpriRlK	10178
Tx6KG4X6fEheS8o4	908
Ty6OgF440UYuAJbI	937
TyNvQU6oFBejhBli	2115
TytooNyEehYhy64v	2067
U0fgnyiJBI9Ypbsj	21918
U1BXoFZ8x0r2btIH	4029
U1DDu1pzrczXIgbi	1016
U1WVMbZhaWQDL5Pf	2780
U2vufHFfFlPNNXS2	1056
U32XkamWnaMZKfGo	3574
U38V9jUK8LHoZBad	3662
U3rWApMheBGNhEFM	467
U42mMUpgGJnphDDh	188
U4lKEzXug3dj2etx	1914
U4sGQbZxrLaDkVdR	8820
U4xTveG7s1KwuB1q	728
U4yY4zFGOHYClSzF	8096
U5KoASP6wwYD7Soc	7848
U5OFcQNRZDGWGqfe	11879
U5YEPE4VxFTCyDEo	395
U8c5DbdAwTZATgv2	2798
UCHsDKSTmeSEouRV	95
UEyEh9XErIyFq1IW	2786
UEzpsg4wh7Sgcvaf	4356
UFSKCDq4jf7mJK9q	17924
UGLBYMkokII0QKRt	3633
UGSE5aV51CG4o64X	3140
UGi5iGsVzcIzfw5w	11473
UIRIKK5BttiXm5C1	1142
UIvLv0fVuyd88swZ	5396
UJP2ItYeIZDWBqVU	32604
UJPwK6tlMrb4VPBG	5715
UKRvqos4eSTzAPSV	5776
ULL75tcqagASTwne	6566
UMZvD0cA7kXXYyGj	1834
UN5IORBOghO65pM6	2158
UOEEmvMNQiF8mMsU	18961
UOURAu2AMBQXgHMo	174
UOhSfvV94b8cLoDy	2354
UOjnVYaG8hvEqLqz	11696
UOtuzpNLddPveE3G	968
US0fCkIkuMWBMq80	822
USBYycgVlPN3y0UK	1580
UUT3MnnHgEmcJVPR	2278
UVSPIud9vxolnTel	3174
UVgrRIvihBsjM8yZ	2955
UW9g3nxsFahWHWJP	1029
UWKNkp6w3mDYToyF	4186
UWWjwwfGBpzjhjt0	759
UWfcdK4EHUPMZazc	10185
UXOdolAgjToZYmyj	13482
UXo3hur2qjBuE8oe	790
UYTAxbKPpfF3fqXB	4635
UYfNoAnSmp9u4oPT	20612
UYnklBBToUS2b2yW	1303
UZEnd6AnZjUSnGES	928
UZWaNzLoUhmJ0JKg	932
UcfuKy2y1zggKjXJ	4605
UfHxgZgBJRMLgWse	24546
UgxT5MSPdBJ6wekm	3907
Uh40AtDxW81kiT1x	2933
UhKed3DrEbcgrX7l	7200
Ui8q06M7hM2i3GfT	10598
Uid7VtDog7RP6RBY	5120
UijO3rQqZysTFkLJ	16875
UjBjzDFyFPZYq3AK	1771
UjLx2vpl9jKdfo8l	9620
Ujs6WyB792G3byY2	71560
UmkVwTXLyCT56EIJ	8179
UneJ100Xc5sRBctQ	322
Unhq5a0ezoDOMNoA	6624
UoHnVE49CWTH44pc	1171
UpUgWZhPp9JKw1RC	7032
UpzJl6oGaUQ1j2ch	5899
Uq5a1rAUe0qUrXna	2570
UqqCooP5lqwki3UK	2039
Urc71dvcvg5tcbYc	2478
Us4llbo1N3vINz6n	4712
UsupPzh2cemkwQxf	2869
UsvuRK5w6X43gUY7	1002
Ut9e6qfITREmhvZ5	1006
Utj915yMnJa0UvyX	2085
Utn46i9ypxeqb3Yt	1419
UuAv6BaERUk1PkhK	18093
UuYikG5A6p3Np4AE	2293
Uv3nRAabmAClTHFV	7929
UvMV15cZSzzGvlJe	3572
UwO8Kn2vRkI88mgw	2332
Ux3rD6Ys6oLdtmYO	9537
UyBL6ljjfJStcyNA	1777
UzvrpELONhh1Xc59	1964
UzwkkBkgqupa1rnb	1667
V09A0qNXk9aPa1HQ	38046
V0z5GQapukFBYbFs	9026
V0zfdul0fYs3pF82	409
V16eWj1Wb8MRIShx	10822
V2A3wepNp0EetCy0	1768
V3jIr3nnUbVJn4Qg	2231
V3wHabBVf5TURzpT	4662
V69RqX5ehqoqp5fN	382
V72htJq87MxbzZhd	78
V8BHK3lEEOsYhR7E	1346
V8OUWTgx9wb7oQ3v	379
V8Pmx8znwQ0NQZg2	5715
V8gpwrBWuEYG0f4S	3277
V9HVYlU2kekOQ4Bk	2372
V9OSRav9rvfLIwMe	3096
V9Vcb4IFSD0nGscE	1821
V9weUlcyzPJ2qbRn	4441
VARqkkITXROI84jC	974
VAWiymoCIYxhae3J	24705
VCY9pvLd0cB2j14m	2103
VCvtBlp2JaXDoHYJ	6923
VDeLfBD0Jsq9FCVv	6220
VExebQUnMhJwHGTq	419
VFRrqNNn3xaTMdrZ	1133
VFllAQWdcfpTHYOL	680
VHmKqMVprujTMJDT	9895
VIgFPHwnw7rbixcT	9889
VJabyz0dGFpBLQFd	6980
VK00HrIz8H1nCQbH	15840
VKo9TQ0FF0dAfhca	5409
VLI1rXN8FFfHDBkJ	1767
VNLVjz4Ekii6xHPc	151
VOV4XM1yTXdaFJWk	1883
VQkuFNBJfm70iRCS	13182
VRiXAx7EAAoQrzVt	7015
VS5BXP0BmlnlCVq8	1060
VSkJUO2ff2EBYVQk	3240
VTiQufVGka4dXkST	2113
VUwJpQjeH7lOujed	68798
VVmGTq2rlNla7Lz4	234
VW1jpAbsSSgyFXZx	1631
VWaTI6G3S7H2aRA4	5034
VWfQ7NAqjzDbKsIS	217
VWi0TDOiDugPTEhA	252
Va0g1ISOt8jCFnUg	1385
Vbxr7sx9tLocyRWK	1240
VcF5x1nfR6x7LVg9	4594
VcVbOWfr1DzQc7vE	3147
Vco2SHBO36jGIj8g	21048
VdVvbVQvEfyBPTiG	2545
VePEctNzLHl4t9B7	5293
Vez6VlUOTpA8QYOo	8530
VfMVWHJvUEtCHlW1	84
VhMlrjDwhpeKqGNK	243
Vi7gUdTDwLrhFPDJ	7897
VjkSGlRFZFP9e34b	3498
VlRdDbkJxYqiJoCZ	527
VlyPBH0EpsKX3zWB	3929
Vn5M1dArWOzlzAb6	525
VnYBds0R0fZm9nlq	692
VpLWDOIUpPhjD2f4	8000
Vq0JOAfWAu5fi4zM	4378
VrErKSpMTxb66nPu	2615
VtzemETQNnq7SvrZ	5525
VwApT9MehZ2gx1a8	1196
VwrWHFmjIB306KiM	5949
VxcuunxDgoNRAxdG	3184
VxeVXO6OERCBQv55	129
VxkJOjheEZ2KmXhv	40353
VyPiSsjXDQzbSZ91	2249
VzY36FO8t9sDy1h9	3120
VzfHPqHYyv7ifVbN	877
W0I0QY8ucb4NcE3y	11967
W1KQe9A1SdbULx79	1160
W2oPIJe4rtX27px4	3754
W3CCtzRjme0zjren	417
W4RT2oKAwrm3ggpU	10534
W5UcGsdJQx3mss6c	394
W5corTpjrk7QEawo	4909
W5hS6GiORbPsebcc	12097
W5tVq2rFbId2fTnS	2995
W6A8YWNyZX0WNp40	3701
W6C8d6h3WXJQogSJ	534
W7Oc8CIZBUAMzxLl	208
W7uDtEtChWiYb3Dr	4149
W86mIKLYRcdpDQB7	14132
W8ruzCF9sKBP5F6m	220
W9ZzI3jiNm54b3UQ	200
WA69RBP7VVNxLvxq	9626
WAYsxraFLhWPxSSh	5108
WBhyrlSmr4X1yyIE	111
WBzyf3LR7b53ya7V	3190
WC1vCGNbZZ1ggVCX	20608
WC7MrRB9xVfrbMGv	6451
WCQ0wAlf3ZwxRk6j	12390
WCrDlDnKjHsGjcQV	2175
WESZfNkEXTSzBsaH	1896
WEkiUghEbv6bvLqL	6414
WFKgFwlYxgr5Bjg6	1451
WFRuD3kMxc6vICY6	1021
WHxjgmae3Ce4GI1h	6579
WIU5g0OpNRpcHx3E	514
WIgaRTONCZJ8WFlL	795
WJ3polMTEBmLc5WS	239
WJhG1Aub9mFV7U78	4189
WK41eG0q5syzuYcj	2831
WLin1wjxEOQiE6Gl	3201
WMPyZbE6EvI5f4wF	80635
WO2XiA5JUJc1shXu	10739
WOXddkXJxOFMBl9F	15853
WOdwjPhCF0rsdsmT	5624
WOfcbPlR3Cc0kg5U	1690
WP1pL2OGis1Omfbc	5473
WP4RkO51CCZnKBlQ	4297
WPBnYMX154X0DMFF	2623
WPJqHS1ZUdqC6LWs	675
WPduh4u7BzjXtR9Z	211
WRbNe1wqXuWUlW9n	396
WRvvdomVdDrx2JGR	15759
WSsYgO8m4yRnCkWb	607
WTTPrDMEGPuvfivo	378
WUIxdTis8WADsC2R	2544
WV0nwxHxYHiHuuHS	586
WYDhkPUgu71CQnF2	3549
WYE43ndTYxkJe1Cq	1978
WYlPzMBcZevLbEiL	11909
WZBN7aj0uZj0WrSY	1510
WZk9NsK9zECWoYku	236
WZoM6JSmkqJ1SRGO	7932
WawGnPjLVgiOy0kv	1200
WbfeopmxZRWJ0Nq6	9709
Wcg7LhYoTvJtmsY4	884
WdVIBcNlKUe3k36U	3312
Wf7fTQ7IKpq92WP0	2082
Wftx6te9I9o8NZb0	1077
WfxzZrui6qQqt5MA	560
WgtykoE4fvPTAvxW	657
WgysWGs9JAJ5AOkc	2037
Wh2R5KG2dUjc0Vo2	3039
WhSzBbGKdGiNuDKZ	1549
Wi5VoAGKfSo81Gio	504
WiinvNsURKU6cRWE	10819
WjJQpvoymfco7sbi	1577
Wk61IvnOJo8Z4PRy	26273
Wki1bW857l9DbmIl	9261
Wl89uae6RBPS13kL	4534
WljWMIhImp5Ak6dx	8999
WmNqsAqDnnPVhlRS	2248
Wo7ttQito032fSkb	181
WoGhU6P6dLVhOf2M	2020
WpCcJXRIHyPrv2g7	54949
Wpbfmpa4OH4SgoTH	635
Wpm1j7ia9Tnt0qNI	1080
WrO5G0BU9P0qNtHw	468
WrpbSW9WNtawmIrc	2641
Wt0PiiD7NwTNxRrt	4365
Wtjh06acfgzzI9Z5	1522
Wu3am3AWvgXUfbF2	1322
WuBjy1BCuy6trDX0	2217
WvfI9nwOhK7dOlpJ	443
WwSQqMIUb6Oc00oH	9976
WwYOybskI0qfmdOU	703
WwgKaReaSdCnkwgJ	12963
WwvmJNsrzdFVjAfL	21814
Wx5xlRAxMCK68VdE	60
WyOCr2d4hAJsdgBQ	2932
WzRkDzyZ5sPEMYbg	5892
WzqlJO9bflLqwmz4	9862
X0OHMtnviYOUJTK6	1263
X0OP4ap7frgQmeyb	317
X1BgqU5qCsUEIzuR	2663
X1hvP89yKi3fqnkx	156
X2UxGx6A93bzmomB	3293
X3Ob2U7s2c2z6gex	1240
X4Efh4pDdgmR7bis	514
X4jFLKv9COcbfFSg	9046
X4nxFJkuUInJfArI	5600
X5ihEDR0EaR5ZzbP	701
X6z0stFzPJyigNjn	5087
X77yQ5Ou8gAv1iFe	1865
X7Dh9IW0hk9NC6ZA	1021
X7bQrZDxfVGK3aVV	11531
X8R3mEZDTUnr5XBm	2064
X8defiYa8Kz7DAoL	3742
X8u0eXXkELsdbmGT	1072
X9UmKzxyEDZ0Oscc	10294
X9iV94SmYSXydF2J	743
X9sIGeQ9Udjna42K	1201
X9zyiDeDOr6k8iUd	2609
XCx5ltUQf47lsPUI	630
XD4MsKOuEImt1Gnw	3178
XFHsDXxIXN7gvNDb	2665
XGx9vTA0CmrgUJb1	4367
XHgKLrdanxA0s0Xj	290
XINP7qUl8eKrG3uq	5505
XIfHXppTjZ1Wk4Kt	3504
XJ2J0pk40oXB3qIV	6728
XJG1Pzzo1IVpWG7k	1130
XKHHjY6ZVJUDzyV0	1625
XLT9XQT48DfHAZEc	886
XNBaE1My6HTgelxE	3031
XNHnWBoOO7rVNYjw	6304
XOT7qMMMrmWTIo3s	4477
XOtPca0L9EQo5MAB	3924
XP6qQrCR6Rh9MJx5	3641
XRD4pfJmtFF5sdHK	1722
XWb6dMzpJsNwBPYH	2907
XWfDJYP0AIVHgsrk	1523
XXFd7xa1Z18SLhcq	5623
XXShp3IW8QBbI6AU	454
XXjyfHu2EnqA8upE	4571
XZ5UX234jN2PARId	1570
Xa6wZxNStKhHx1BN	10807
XaEOPByYX0ypNdHf	89
XaOkF9nMqPvSJLjg	1366
XaxI1bIjlYb8Te7j	15971
Xb2Fw8Hrfo3XmYeX	2744
XcDu72gipo0aCTDp	7559
Xcn0ZCuNigtDbl36	1567
Xeg0EdihyYTTUHpr	10680
XfLJdTZTQvc34XtI	163
Xfq4FrvagN2XWrwq	12426
XhMbZeGuHJrd7GPE	93
Xhlj1OVrv5reghaz	1566
XijoqZiHbjyhkbwc	1348
Xj5OonKAGqQ8xWKs	1022
Xj7BqM7MQrUzXvFF	25248
XjCphzWhcZ6d0UAX	231
Xjo2ZwkRSpC4xy6d	3979
XjrCcpfyMwX5qSaQ	119
XkDpzfspMLx0paAe	329
Xm2nNsTpuaydpaSd	566
Xm7JGY7FHpa2ZZ17	6596
XmPwV6fRfpDp5gEY	3924
XmbmtmCRZ9c6mVUf	316
XmpF2EKY6mW7LMy9	2003
XnfPW7kGspnUiKjT	170
Xnrqj9qzUNzw6WEP	1904
XovGsNryRMzXh5UI	25002
XpHe4GJyxe03VZdX	1574
XpYP4v2Y1faztkoG	1100
XpeKpRw6DGUKETqv	3434
XpfqjEDHABwecCEe	6459
XrfKzYK6gm6goVJ4	5677
Xsn45OVRvTp8sLih	8407
Xtxq4qK0cSwXdApu	444
XuyvebCVAj3KNSQp	14635
Xx0S6ti9jtoamJhF	371
XxfUBJhGRz11ph3G	15891
XxqYorEDvBGUqOM7	1042
Xxtpr3xWO2fyLaKr	4062
XyEANkAxngswc0yh	4362
XyF5lIv8kduBDuBz	1887
XyGYoILN64JOsKYB	6162
XyPYRpq00jnRmG5M	111
XyXF3BrU92Jdibar	9288
XzFPEoF7oPvvH01t	9488
XzjSiD0wxYgp8LQI	8312
Y2LFpvsH3nRdyySb	421
Y2m4UPJQmT8sybBw	8235
Y2p6SqRJtr9S4EDg	655
Y39cAEoCjGPvsgXi	1877
Y3yPxy0rLpkGzpjN	1812
Y42vbBnmFDoXk1Tb	2012
Y44gEaRDyaqmjGTY	3050
Y4mIPBaETsfRTt8O	1746
Y5DoDukI6GLbSm0B	3970
Y8DU49f9VsUXi2gq	6423
Y8RhM265A3Xcfpgr	9188
Y8XwpDYUHZrrgSqZ	457
Y9u4wcmRa8pyI8gh	1167
YBpLqDWGVHDqkWgY	1045
YCaPmZ1uKu3tAhGE	6761
YEPwnoI0DEno84Ud	1638
YEyEXbvN5DiPsUuC	5225
YFS3vFgJzywJ44sM	14710
YFZDI3kezaOkH2Ij	4494
YH7YNepPDtOyH2J6	2915
YIwwkANsjfq6Ixxg	5724
YJBNDgD77MYOmKW4	875
YJXadfyRUMKKdAeW	8999
YKTnZCH4ynRi5GAW	1936
YKwGJv6cirMHGTT9	8072
YLMjXnE6SVNEFIWS	2446
YNGtvAPPX6sEwkDo	244
YNfLuYjyPg7hul1W	25508
YOabjQSheRMlzH8W	12010
YOvI3wCnPDPTBWRn	4473
YPLOCjRLWCyVeneD	1116
YRITQ7o80HnaO5vC	1395
YRbjQMZRfGEjQphC	452
YT1ZsHvpwaukvRQv	1552
YT3RGZjtj6Dx2OUP	1068
YWmXlDp3BjUTmkbx	3819
YYRldwLD7DjPA2nw	8322
YZaywXwgoAkKKCX6	11104
Ybs6GIR658H9lZuw	6625
YeFEkU1qnrrZ4kfp	4039
Yew4sg3Mh8KG3dXe	1552
Yg5schEVH4fRgOyG	440
Yh13mIYh6qCVvGZM	41222
YivNVMYSCFtwBRqR	8093
YkL4t56PdbuX7rjh	4917
YkfxTMmU5Ann2bc7	1012
Ykpm9MuRdJwU6u1f	665
Ykx3FlTjYOihRjJd	5315
Yl2c52gxOqI3Zaz1	14675
YlPjPW1RVvfx7E5j	2377
YmQ3Kgb9mBdUzqUL	7339
YnCZAEuMzX6tugzs	16001
YppWsOzRTs7XtsNI	171
YrBggDDGL9aF4mgY	2807
YretudzWmzVDv0QM	19837
YuInfbXLQ5tMk2fe	3306
YuXv0h1L3e0KLBFt	2865
YuZ3rKSOHPMeIxdY	3119
Yy1P1AXo7BgZPlon	2550
Yy57QTozBZtgg7du	2150
YzAbpq7RBs7sSjwK	1218
YzPwMqQZt7OWN2yp	471
YzXWwWKeFMKNgkU7	1777
YzfpVoUPlOhBoRGx	343
Z0ev5wgPd54rliaY	1600
Z1BvJR4W7wpkj5jh	2342
Z1pXWaKDmgSP4NHF	1702
Z1puf19RRObqRc0h	6470
Z3DvFRRHNOweIxVt	856
Z3eb6lWkh21kNbJu	5061
Z4kKoPbOfUargtN5	8501
Z5MGABNLpF7EwhVS	3511
Z5jzazK8kZUakI3o	2432
Z5zVTAyzdTi7hMUn	8079
Z7BVpQKC74ikxwrx	1229
Z7Jm3Zvo8zboXwhY	4491
Z7YAH0jFE2i9C2Xm	2646
Z9IogtTgXNKJJVcn	2149
Z9NxuSB7oMKInvSe	773
Z9buo48YjTcqqNrW	1622
ZAf1iz5crgmiHq4P	6823
ZB4EiZPVttA4uuRI	1601
ZBs7BYWTCleOhxD0	574
ZBzWlry94rD4HGtP	9860
ZDsvrVKxDznO4WDq	6526
ZDufThw6Hw6vCGNz	1298
ZFcUHau7U6SS7RRh	3475
ZGsVJXg9XpPZfqDq	1120
ZH9aslSOybQGjec7	5712
ZHQjN3THZhKRRItk	275
ZHb6P1WhuRwNm4U2	33346
ZHyA8gmdsY9rvn7x	5064
ZJys6XIJC0nmJvoT	2155
ZK2jhNcaYKFpTEeV	2167
ZKXTWdDMiiTm2C4j	4113
ZLN3e0k2wN7RAT8a	2048
ZLTgggcn9mzPGtBo	746
ZLnPidSXZ0HNhvsz	892
ZRCm1vr7lF5axxUX	108
ZSdjXRSSTrQM4ONP	809
ZUcUt00HzJJrH0l4	1022
ZVUArIJVocWSm2DI	1692
ZVVd8SCDX0vgDyTk	3962
ZVjUg4rlqeq2zk7C	9186
ZVpQbENHdsVNc5nj	13378
ZWbE3A6VF42VL6RT	9301
ZXdbWfoEAszI5hfx	1712
ZXuQR3cpYYzK079G	1459
ZamTmp7GCx1DoUrA	1546
ZbHnora5vVkcoHtk	1218
ZbpkHgAWTYhnBNIP	4342
ZeUjdgJwgtdrMlXD	1672
ZfaLwOqkxDjobnL3	2664
ZgIyy62a8WNhlsvL	3005
ZhCpr6rRtB0kKrQg	450
ZhK2fvEMyTR7RLma	22988
ZicUK6w7WI8JXiUZ	383
ZjXaL0Esf2zyFwGx	15949
ZjyPtH7FzoN6GC1N	458
ZkfhgDP1AjItvoTw	192
ZldiLYHpQmfOnCoP	501
ZlvX11EItz0KwBEw	4839
ZmIvJUGedwPqUIFh	10757
ZmVDCi3AzxElzcbg	8199
ZmXHCROopvjj4Ff0	4210
Zmb8idzkHjVyKSzG	1004
ZnaeLynPiBOau473	312
Znfj2Pgh3NGZ7J2b	2307
ZoMiuL8qHxnkT0GN	3376
ZoYYYz8yRVC2cmaC	2439
ZotwZPPCRVHcu0fD	17121
ZrsdL1dzzsBPVZKO	3307
ZsDuTbSasoyF0wN8	741
ZtK8ZKKV92KEXuj5	766
ZtXQAF1r6OPFLBX4	1329
Zud7kokd9rnUt7Kq	19607
ZuujS0YWGIbArbP0	1285
